,word,class
9057,uneconomical,0
9058,unemployed,0
9059,unequal,0
9060,unethical,0
9061,uneven,0
9062,uneventful,0
9063,unexpected,0
9064,unexpectedly,0
9065,unexplained,0
9066,unfair,0
9067,unfairly,0
9068,unfaithful,0
9069,unfaithfully,0
9070,unfamiliar,0
9071,unfavorable,0
9072,unfeeling,0
9073,unfinished,0
9074,unfit,0
9075,unforeseen,0
9076,unforgiving,0
9077,unfortunate,0
9078,unfortunately,0
9079,unfounded,0
9080,unfriendly,0
9081,unfulfilled,0
9082,unfunded,0
9083,ungovernable,0
9084,ungrateful,0
9085,unhappily,0
9086,unhappiness,0
9087,unhappy,0
9088,unhealthy,0
9089,unhelpful,0
9090,unilateralism,0
9091,unimaginable,0
9092,unimaginably,0
9093,unimportant,0
9094,uninformed,0
9095,uninsured,0
9096,unintelligible,0
9097,unipolar,0
9098,unjust,0
9099,unjustifiable,0
9100,unjustifiably,0
9101,unjustified,0
9102,unjustly,0
9103,unkind,0
9104,unkindly,0
9105,unknown,0
9106,unknownunlawful,0
9107,unlawful,0
9108,unlawfully,0
9109,unlawfulness,0
9110,unleash,0
9111,unlicensed,0
9112,unlikely,0
9113,unlucky,0
9114,unmoved,0
9115,unnatural,0
9116,unnaturally,0
9117,unnecessary,0
9118,unneeded,0
9119,unnerve,0
9120,unnerved,0
9121,unnerving,0
9122,unnervingly,0
9123,unnoticed,0
9124,unobserved,0
9125,unorthodox,0
9126,unorthodoxy,0
9127,unpleasant,0
9128,unpopular,0
9129,unpredictable,0
9130,unprepared,0
9131,unproductive,0
9132,unprofitable,0
9133,unproved,0
9134,unproven,0
9135,unqualified,0
9136,unravel,0
9137,unraveled,0
9138,unreachable,0
9139,unreadable,0
9140,unrealistic,0
9141,unreasonable,0
9142,unreasonably,0
9143,unrelenting,0
9144,unrelentingly,0
9145,unreliability,0
9146,unreliable,0
9147,unresolved,0
9148,unresponsive,0
9149,unrest,0
9150,unruly,0
9151,unsafe,0
9152,unsatisfactory,0
9153,unsavory,0
9154,unscrupulous,0
9155,unscrupulously,0
9156,unsecure,0
9157,unseemly,0
9158,unsettle,0
9159,unsettled,0
9160,unsettling,0
9161,unsettlingly,0
9162,unsightly,0
9163,unskilled,0
9164,unsophisticated,0
9165,unsound,0
9166,unspeakable,0
9167,unspecified,0
9168,unstable,0
9169,unsteadily,0
9170,unsteadiness,0
9171,unsteady,0
9172,unsuccessful,0
9173,unsuccessfully,0
9174,unsupported,0
9175,unsupportive,0
9176,unsure,0
9177,unsuspecting,0
9178,unsustainable,0
9179,untenable,0
9180,untested,0
9181,unthinkable,0
9182,unthinkably,0
9183,untimely,0
9184,untouched,0
9185,untoward,0
9186,untrue,0
9187,untrustworthy,0
9188,untruthful,0
9189,unusable,0
9190,unusably,0
9191,unusual,0
9192,unusually,0
9193,unwanted,0
9194,unwarranted,0
9195,unwatchable,0
9196,unwelcome,0
9197,unwell,0
9198,unwholesome,0
9199,unwieldy,0
9200,unwilling,0
9201,unwillingly,0
9202,unwillingness,0
9203,unwise,0
9204,unwisely,0
9205,unworkable,0
9206,unworthy,0
9207,unyielding,0
9208,upbraid,0
9209,upheaval,0
9210,uprising,0
9211,uproar,0
9212,uproarious,0
9213,uproariously,0
9214,uproot,0
9215,upset,0
9216,upsets,0
9217,upsetting,0
9218,upsettingly,0
9219,urgent,0
9220,useless,0
9221,usurp,0
9222,usurper,0
9223,utterly,0
9224,vagrant,0
9225,vague,0
9226,vagueness,0
9227,vain,0
9228,vainly,0
9229,vanity,0
9230,vehement,0
9231,vehemently,0
9232,vengeance,0
9233,vengeful,0
9234,vengefully,0
9235,vengefulness,0
9236,venom,0
9237,venomous,0
9238,venomously,0
9239,vent,0
9240,vestiges,0
9241,vex,0
9242,vexation,0
9243,vexing,0
9244,vexingly,0
9245,vibrate,0
9246,vibrated,0
9247,vibrates,0
9248,vibrating,0
9249,vibration,0
9250,vice,0
9251,vicious,0
9252,viciously,0
9253,viciousness,0
9254,victimize,0
9255,vile,0
9256,vileness,0
9257,vilify,0
9258,villainous,0
9259,villainously,0
9260,villains,0
9261,vindictive,0
9262,vindictively,0
9263,vindictiveness,0
9264,violate,0
9265,violation,0
9266,violator,0
9267,violators,0
9268,violent,0
9269,violently,0
9270,viper,0
9271,virulence,0
9272,virulent,0
9273,virulently,0
9274,virus,0
9275,vociferous,0
9276,vociferously,0
9277,volatile,0
9278,volatility,0
9279,vomit,0
9280,vomited,0
9281,vomiting,0
9282,vomits,0
9283,vulgar,0
9284,vulnerable,0
9285,wail,0
9286,wallow,0
9287,wane,0
9288,waning,0
9289,wanton,0
9290,war-like,0
9291,warily,0
9292,wariness,0
9293,warlike,0
9294,warned,0
9295,warning,0
9296,warp,0
9297,warped,0
9298,wary,0
9299,washed-out,0
9300,waste,0
9301,wasted,0
9302,wasteful,0
9303,wastefulness,0
9304,wasting,0
9305,water-down,0
9306,watered-down,0
9307,wayward,0
9308,weak,0
9309,weaken,0
9310,weakening,0
9311,weaker,0
9312,weakness,0
9313,weaknesses,0
9314,weariness,0
9315,wearisome,0
9316,weary,0
9317,wedge,0
9318,weed,0
9319,weep,0
9320,weird,0
9321,weirdly,0
9322,wheedle,0
9323,whimper,0
9324,whine,0
9325,whining,0
9326,whiny,0
9327,whips,0
9328,whipswicked,0
9329,whore,0
9330,whores,0
9331,wicked,0
9332,wickedly,0
9333,wickedness,0
9334,wild,0
9335,wildly,0
9336,wiles,0
9337,wilt,0
9338,wily,0
9339,wimpy,0
9340,wince,0
9341,wobble,0
9342,wobbled,0
9343,wobbles,0
9344,woe,0
9345,woebegone,0
9346,woeful,0
9347,woefully,0
9348,womanizer,0
9349,womanizing,0
9350,worn,0
9351,worried,0
9352,worriedly,0
9353,worrier,0
9354,worries,0
9355,worrisome,0
9356,worry,0
9357,worrying,0
9358,worryingly,0
9359,worse,0
9360,worsen,0
9361,worsening,0
9362,worst,0
9363,worthless,0
9364,worthlessly,0
9365,worthlessness,0
9366,wound,0
9367,wounds,0
9368,wrangle,0
9369,wrath,0
9370,wreak,0
9371,wreaked,0
9372,wreaks,0
9373,wreck,0
9374,wrest,0
9375,wrestle,0
9376,wretch,0
9377,wretched,0
9378,wretchedly,0
9379,wretchedness,0
9380,wrinkle,0
9381,wrinkled,0
9382,wrinkles,0
9383,writhe,0
9384,wrong,0
9385,wrongful,0
9386,wrongly,0
9387,wrought,0
9388,xanthoma,0
9389,xenophobiaxyrid,0
9390,xenophobic,0
9391,xerosis,0
9392,xylophone,0
9393,yawnyeasty,0
9394,yokelish,0
9395,yucky,0
9396,yugoslav,0
9397,yugoslavian,0
9398,zabernism,0
9399,zaffre,0
9400,zanyism,0
9401,zap,0
9402,zapata,0
9403,zapped,0
9404,zaps,0
9405,zealot,0
9406,zealous,0
9407,zealously,0
9408,zelatrix,0
9409,zenana,0
9410,zephyr,0
9411,zero,0
9412,zol,0
9413,zombie,0
